,year,iso_o,iso_d,contig,comlang_off,distw,pop_o,gdp_o,gdpcap_o,iso2_o,pop_d,gdp_d,gdpcap_d,iso2_d,heg_d,conflict,indepdate,heg_o,col_to,col_fr,col_hist,col_cur,sever,sib_conflict,gatt_o,gatt_d,rta,comleg,comcur,acp_to_eu,gsp,eu_to_acp,gsp_rec,flow,validmirror,family
403349,1993,GBR,TUN,0,0,2063.1539196040153,58.040306,962344.06,16580.617,GB,8.6574,14608.947,1687.452,TN,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,1,140.455,1,
403350,1994,GBR,TUN,0,0,2063.1539196040153,58.156235,1041385.06,17906.68,GB,8.8154,15632.464,1773.313,TN,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,1,146.204,1,
403351,1995,GBR,TUN,0,0,2063.1539196040153,58.25,1133632.6,19461.504,GB,8.9575,18030.877,2012.9362,TN,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,1,159.448,1,
403352,1996,GBR,TUN,0,0,2063.1539196040153,58.354427,1191202.8,20413.236,GB,9.0893,19587.322,2154.9868,TN,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,1,156.648,1,
403353,1997,GBR,TUN,0,0,2063.1539196040153,58.469578,1327113.6,22697.506,GB,9.215,18897.006,2050.679,TN,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,1,196.809,1,
403354,1998,GBR,TUN,0,0,2063.1539196040153,58.59551,1425173.9,24322.238,GB,9.3333,19812.682,2122.795,TN,0,,,0,0,0,0,0,,,1,1,1,0,0,0,0,0,1,184.92650000000003,1,
403355,1999,GBR,TUN,0,0,2063.1539196040153,58.732292,1464873.0,24941.525,GB,9.4559,20798.854,2199.5635,TN,0,,,0,0,0,0,0,,,1,1,1,0,0,0,0,0,1,192.084,1,
403356,2000,GBR,TUN,0,0,2063.1539196040153,59.74298,1442844.6,24150.865,GB,9.5635,19443.277,2033.0712,TN,0,,,0,0,0,0,0,,,1,1,1,0,0,0,0,0,1,219.80310000000003,1,
403357,2001,GBR,TUN,0,0,2063.1539196040153,59.50025,1434803.5,24114.242,GB,9.6736,19988.393,2066.2827,TN,0,,,0,0,0,0,0,,,1,1,1,0,0,0,0,0,1,239.168,1,
403358,2002,GBR,TUN,0,0,2063.1539196040153,59.30188,1571426.8,26498.768,GB,9.7819,21047.412,2151.669,TN,0,,,0,0,0,0,0,,,1,1,1,0,0,0,0,0,1,224.926,1,
403359,2003,GBR,TUN,0,0,2063.1539196040153,59.581882,1805582.1,30304.215,GB,9.8398,24992.24,2539.9136,TN,0,,,0,0,0,0,0,,,1,1,1,0,0,0,0,0,1,262.8351,1,
403360,2004,GBR,TUN,0,0,2063.1539196040153,59.8343,2132078.0,35633.04,GB,9.9324,28129.266,2832.0715,TN,0,,,0,0,0,0,0,,,1,1,1,0,0,0,0,0,1,305.4491,1,
403361,2005,GBR,TUN,0,0,2063.1539196040153,60.2265,2201591.2,36555.19,GB,10.029,28683.346,2860.0403,TN,0,,,0,0,0,0,0,,,1,1,1,0,0,0,0,0,1,289.999,1,
403362,2006,GBR,TUN,0,0,2063.1539196040153,60.360798,2345014.8,38849.96,GB,10.132252,30298.49,2990.3018,TN,0,,,0,0,0,0,0,,,1,1,1,0,0,0,0,0,1,260.83090000000004,1,
403363,1948,GBR,TUR,0,0,2915.582599404526,50.014,,,GB,20.156,,,TR,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,73.59000000000002,1,
403364,1949,GBR,TUR,0,0,2915.582599404526,50.312,46494.0,924.1135,GB,20.634,3221.0,156.10158,TR,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,49.9,1,
403365,1950,GBR,TUR,0,0,2915.582599404526,50.127,37339.0,744.888,GB,21.122,3448.0,163.24213,TR,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,33.44,1,
403366,1951,GBR,TUR,0,0,2915.582599404526,50.29,41485.0,824.91547,GB,21.669,4142.0,191.14864,TR,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,69.30000000000001,1,
403367,1952,GBR,TUR,0,0,2915.582599404526,50.43,44553.0,883.4622,GB,22.236,4765.0,214.29214,TR,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,110.88000000000001,1,
403368,1953,GBR,TUR,0,0,2915.582599404526,50.593,48118.0,951.0802,GB,22.831,5555.0,243.30954,TR,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,73.0,1,
403369,1954,GBR,TUR,0,0,2915.582599404526,50.765,50758.0,999.8621,GB,23.464,5662.0,241.30582,TR,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,41.8,1,
403370,1955,GBR,TUR,0,0,2915.582599404526,50.946,54078.0,1061.4769,GB,24.145,6804.0,281.79745,TR,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,43.120000000000005,1,
403371,1956,GBR,TUR,0,0,2915.582599404526,51.184,58575.0,1144.4006,GB,24.877,7847.0,315.43192,TR,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,33.4,1,
403372,1957,GBR,TUR,0,0,2915.582599404526,51.43,61955.0,1204.6471,GB,25.671,8672.0,337.8131,TR,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,31.240000000000002,1,
403373,1958,GBR,TUR,0,0,2915.582599404526,51.652,65000.0,1258.4218,GB,26.506,6110.0,230.51384,TR,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,32.230000000000004,1,
403374,1959,GBR,TUR,0,0,2915.582599404526,51.956,68287.0,1314.3236,GB,27.356,4844.0,177.07266,TR,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,51.5,1,
403375,1960,GBR,TUR,0,0,2915.582599404526,52.373,72273.336,1379.9731,GB,27.509,5175.0,188.12024,TR,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,53.68,1,
403376,1961,GBR,TUR,0,0,2915.582599404526,52.807,76636.34,1451.2535,GB,28.234684,5533.33,195.97635,TR,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,72.60000000000001,1,
403377,1962,GBR,TUR,0,0,2915.582599404526,53.292,80540.97,1511.3145,GB,28.948978,6433.33,222.22995,TR,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,70.1,1,
403378,1963,GBR,TUR,0,0,2915.582599404526,53.625,85379.13,1592.1516,GB,29.662376,7433.33,250.59793,TR,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,77.1,1,
403379,1964,GBR,TUR,0,0,2915.582599404526,53.991,93316.95,1728.3798,GB,30.39256,7944.44,261.39426,TR,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,56.2,1,
403380,1965,GBR,TUR,0,0,2915.582599404526,54.35,100519.69,1849.4883,GB,31.151,8488.88,272.50748,TR,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,56.980000000000004,1,
403381,1966,GBR,TUR,0,0,2915.582599404526,54.643,107009.72,1958.3427,GB,31.934528,10088.89,315.92416,TR,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,79.4,1,
403382,1967,GBR,TUR,0,0,2915.582599404526,54.959,111101.28,2021.5303,GB,32.74139,11244.44,343.43198,TR,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,91.30000000000001,1,
403383,1968,GBR,TUR,0,0,2915.582599404526,55.214,104623.54,1894.8734,GB,33.57371,18168.334,541.14764,TR,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,99.3,1,
403384,1969,GBR,TUR,0,0,2915.582599404526,55.461,112591.64,2030.1049,GB,34.433575,20306.666,589.7345,TR,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,92.4,1,
403385,1970,GBR,TUR,0,0,2915.582599404526,55.632,123626.11,2222.2122,GB,35.321,17875.39,506.08395,TR,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,94.82000000000001,1,
403386,1971,GBR,TUR,0,0,2915.582599404526,55.928,139810.17,2499.8242,GB,36.237747,17098.68,471.8472,TR,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,1,109.39,1,
403387,1972,GBR,TUR,0,0,2915.582599404526,56.097,160629.38,2863.4219,GB,37.189777,21545.088,579.32825,TR,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,1,166.51,1,
403388,1973,GBR,TUR,0,0,2915.582599404526,56.223,181217.55,3223.1924,GB,38.156982,27100.424,710.235,TR,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,1,220.88000000000002,1,
403389,1974,GBR,TUR,0,0,2915.582599404526,56.236,195729.31,3480.4985,GB,39.107914,37338.19,954.74774,TR,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,1,269.72,1,
403390,1975,GBR,TUR,0,0,2915.582599404526,56.226,234011.06,4161.972,GB,40.025,46479.223,1161.2548,TR,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,1,348.15000000000003,1,
403391,1976,GBR,TUR,0,0,2915.582599404526,56.216,224792.44,3998.727,GB,40.911297,53306.793,1302.9846,TR,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,1,418.88000000000005,1,
403392,1977,GBR,TUR,0,0,2915.582599404526,56.19,253835.69,4517.453,GB,41.76024,61088.406,1462.8367,TR,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,1,403.37,1,
403393,1978,GBR,TUR,0,0,2915.582599404526,56.178,321769.9,5727.685,GB,42.605846,66561.96,1562.273,TR,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,1,233.31,1,
403394,1979,GBR,TUR,0,0,2915.582599404526,56.242,417941.56,7431.129,GB,43.50269,88093.055,2025.0024,TR,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,1,317.46000000000004,1,
403395,1980,GBR,TUR,0,0,2915.582599404526,56.33,536125.94,9517.592,GB,44.484,70903.19,1593.9031,TR,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,1,376.09000000000003,1,
403396,1981,GBR,TUR,0,0,2915.582599404526,56.352,508430.44,9022.402,GB,45.548,66455.47,1459.0205,TR,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,1,433.18,1,
403397,1982,GBR,TUR,0,0,2915.582599404526,56.318,484084.56,8595.557,GB,46.696,64389.47,1378.9076,TR,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,1,431.1,1,
403398,1983,GBR,TUR,0,0,2915.582599404526,56.377,458949.53,8140.723,GB,47.873,61517.75,1285.0197,TR,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,1,433.77,1,
403399,1984,GBR,TUR,0,0,2915.582599404526,56.506,431516.34,7636.6465,GB,49.079,59895.992,1220.3997,TR,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,1,487.52000000000004,1,
403400,1985,GBR,TUR,0,0,2915.582599404526,56.685,455533.88,8036.233,GB,50.286,67237.67,1337.1052,TR,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,1,661.7600000000001,1,
403401,1986,GBR,TUR,0,0,2915.582599404526,56.852,558951.9,9831.701,GB,51.44,75596.73,1469.6099,TR,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,1,701.4700000000001,1,
403402,1987,GBR,TUR,0,0,2915.582599404526,57.009,685783.6,12029.393,GB,52.569,86927.86,1653.5955,TR,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,1,929.1700000000001,1,
403403,1988,GBR,TUR,0,0,2915.582599404526,57.158,833130.5,14575.921,GB,53.723,90102.28,1677.1641,TR,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,1,934.6392000000001,1,
403404,1989,GBR,TUR,0,0,2915.582599404526,57.358,841243.44,14666.54,GB,54.902,107029.85,1949.471,TR,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,1,782.133,1,
403405,1990,GBR,TUR,0,0,2915.582599404526,57.561,989524.1,17190.877,GB,56.154,150641.9,2682.6567,TR,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,1,1193.808,1,
403406,1991,GBR,TUR,0,0,2915.582599404526,57.74252,1033509.75,17898.592,GB,57.262,150765.38,2632.9043,TR,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,1,1433.861,1,
403407,1992,GBR,TUR,0,0,2915.582599404526,57.902348,1071537.4,18505.94,GB,58.374,158890.3,2721.936,TR,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,1,1331.924,1,
403408,1993,GBR,TUR,0,0,2915.582599404526,58.040306,962344.06,16580.617,GB,59.491,179408.17,3015.7195,TR,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,1,1728.5950000000003,1,
403409,1994,GBR,TUR,0,0,2915.582599404526,58.156235,1041385.06,17906.68,GB,60.612,129733.97,2140.4006,TR,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,1,1365.9470000000001,1,
403410,1995,GBR,TUR,0,0,2915.582599404526,58.25,1133632.6,19461.504,GB,61.737,169318.55,2742.5781,TR,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,1,2009.249,1,
403411,1996,GBR,TUR,0,0,2915.582599404526,58.354427,1191202.8,20413.236,GB,62.873,181051.1,2879.6318,TR,0,,,0,0,0,0,0,,,1,1,1,0,0,0,0,0,1,2694.67,1,
403412,1997,GBR,TUR,0,0,2915.582599404526,58.469578,1327113.6,22697.506,GB,64.015,189164.56,2955.0037,TR,0,,,0,0,0,0,0,,,1,1,1,0,0,0,0,0,1,3186.469,1,
403413,1998,GBR,TUR,0,0,2915.582599404526,58.59551,1425173.9,24322.238,GB,65.157,199633.84,3063.8896,TR,0,,,0,0,0,0,0,,,1,1,1,0,0,0,0,0,1,3050.8,1,
403414,1999,GBR,TUR,0,0,2915.582599404526,58.732292,1464873.0,24941.525,GB,66.293,183823.44,2772.8936,TR,0,,,0,0,0,0,0,,,1,1,1,0,0,0,0,0,1,2219.8,1,
403415,2000,GBR,TUR,0,0,2915.582599404526,59.74298,1442844.6,24150.865,GB,67.42,199267.31,2955.6113,TR,0,,,0,0,0,0,0,,,1,1,1,0,0,0,0,0,1,3067.02,1,
403416,2001,GBR,TUR,0,0,2915.582599404526,59.50025,1434803.5,24114.242,GB,68.529,145243.61,2119.4475,TR,0,,,0,0,0,0,0,,,1,1,1,0,0,0,0,0,1,1913.85,1,
403417,2002,GBR,TUR,0,0,2915.582599404526,59.30188,1571426.8,26498.768,GB,69.626,183888.3,2641.0867,TR,0,,,0,0,0,0,0,,,1,1,1,0,0,0,0,0,1,2438.3,1,
403418,2003,GBR,TUR,0,0,2915.582599404526,59.581882,1805582.1,30304.215,GB,70.712,240375.84,3399.3643,TR,0,,,0,0,0,0,0,,,1,1,1,0,0,0,0,0,1,3500.02,1,
403419,2004,GBR,TUR,0,0,2915.582599404526,59.8343,2132078.0,35633.04,GB,71.14975,302678.3,4254.102,TR,0,,,0,0,0,0,0,,,1,1,1,0,0,0,0,0,1,4316.87,1,
403420,2005,GBR,TUR,0,0,2915.582599404526,60.2265,2201591.2,36555.19,GB,72.065,363369.62,5042.248,TR,0,,,0,0,0,0,0,,,1,1,1,0,0,0,0,0,1,4690.13,1,
403421,2006,GBR,TUR,0,0,2915.582599404526,60.360798,2345014.8,38849.96,GB,72.935326,402709.94,5521.4663,TR,0,,,0,0,0,0,0,,,1,1,1,0,0,0,0,0,1,5134.41,1,
403422,1977,GBR,TUV,0,0,15056.937492614745,56.19,253835.69,4517.453,GB,,,,TV,0,0.0,1978.0,1,1,0,1,1,,,1,0,0,1,0,0,0,0,0,5.720000000000001,0,GBR
403423,1980,GBR,TUV,0,0,15056.937492614745,56.33,536125.94,9517.592,GB,,,,TV,0,0.0,1978.0,1,1,0,1,0,,,1,0,0,1,0,0,0,1,0,0.8800000000000001,0,GBR
403424,1981,GBR,TUV,0,0,15056.937492614745,56.352,508430.44,9022.402,GB,,,,TV,0,0.0,1978.0,1,1,0,1,0,,,1,0,0,1,0,0,0,1,0,0.22000000000000003,0,GBR
403425,1988,GBR,TUV,0,0,15056.937492614745,57.158,833130.5,14575.921,GB,,,,TV,0,0.0,1978.0,1,1,0,1,0,,,1,0,0,1,0,0,0,1,0,0.20545360000000001,0,GBR
403426,1989,GBR,TUV,0,0,15056.937492614745,57.358,841243.44,14666.54,GB,,,,TV,0,0.0,1978.0,1,1,0,1,0,,,1,0,0,1,0,0,0,1,0,0.29157040000000006,0,GBR
403427,1990,GBR,TUV,0,0,15056.937492614745,57.561,989524.1,17190.877,GB,,,,TV,0,0.0,1978.0,1,1,0,1,0,,,1,0,0,1,0,0,0,1,0,1.0503878000000002,0,GBR
403428,1991,GBR,TUV,0,0,15056.937492614745,57.74252,1033509.75,17898.592,GB,,,,TV,0,0.0,1978.0,1,1,0,1,0,,,1,0,0,1,0,0,0,1,0,0.2014276,0,GBR
403429,1992,GBR,TUV,0,0,15056.937492614745,57.902348,1071537.4,18505.94,GB,,,,TV,0,0.0,1978.0,1,1,0,1,0,,,1,0,0,1,0,0,0,1,0,0.33711700000000006,0,GBR
403430,1993,GBR,TUV,0,0,15056.937492614745,58.040306,962344.06,16580.617,GB,,,,TV,0,0.0,1978.0,1,1,0,1,0,,,1,0,0,1,0,0,0,1,0,0.1203884,0,GBR
403431,1994,GBR,TUV,0,0,15056.937492614745,58.156235,1041385.06,17906.68,GB,,,,TV,0,0.0,1978.0,1,1,0,1,0,,,1,0,0,1,0,0,0,1,0,0.2281642,0,GBR
403432,1995,GBR,TUV,0,0,15056.937492614745,58.25,1133632.6,19461.504,GB,,,,TV,0,0.0,1978.0,1,1,0,1,0,,,1,0,0,1,0,0,0,1,0,0.4666651,0,GBR
403433,1996,GBR,TUV,0,0,15056.937492614745,58.354427,1191202.8,20413.236,GB,,,,TV,0,0.0,1978.0,1,1,0,1,0,,,1,0,0,1,0,0,0,1,0,0.5348783,0,GBR
403434,1997,GBR,TUV,0,0,15056.937492614745,58.469578,1327113.6,22697.506,GB,,,,TV,0,0.0,1978.0,1,1,0,1,0,,,1,0,0,1,0,0,0,1,0,0.3807903,0,GBR
403435,1998,GBR,TUV,0,0,15056.937492614745,58.59551,1425173.9,24322.238,GB,,,,TV,0,0.0,1978.0,1,1,0,1,0,,,1,0,0,1,0,0,0,1,0,0.1543377,0,GBR
403436,1999,GBR,TUV,0,0,15056.937492614745,58.732292,1464873.0,24941.525,GB,,,,TV,0,0.0,1978.0,1,1,0,1,0,,,1,0,0,1,0,0,0,1,0,0.0903903,0,GBR
403437,2000,GBR,TUV,0,0,15056.937492614745,59.74298,1442844.6,24150.865,GB,,,,TV,0,0.0,1978.0,1,1,0,1,0,,,1,0,0,1,0,0,0,1,0,0.5358551,0,GBR
403438,2001,GBR,TUV,0,0,15056.937492614745,59.50025,1434803.5,24114.242,GB,,,,TV,0,0.0,1978.0,1,1,0,1,0,,,1,0,0,1,0,0,0,1,0,0.23479060000000002,0,GBR
403439,2002,GBR,TUV,0,0,15056.937492614745,59.30188,1571426.8,26498.768,GB,,,,TV,0,0.0,1978.0,1,1,0,1,0,,,1,0,0,1,0,0,0,1,0,0.05464272,0,GBR
403440,2003,GBR,TUV,0,0,15056.937492614745,59.581882,1805582.1,30304.215,GB,,,,TV,0,0.0,1978.0,1,1,0,1,0,,,1,0,0,1,0,0,0,1,0,0.037347860000000004,0,GBR
403441,2004,GBR,TUV,0,0,15056.937492614745,59.8343,2132078.0,35633.04,GB,,,,TV,0,0.0,1978.0,1,1,0,1,0,,,1,0,0,1,0,0,0,1,0,0.005822817000000001,0,GBR
403442,2005,GBR,TUV,0,0,15056.937492614745,60.2265,2201591.2,36555.19,GB,,,,TV,0,0.0,1978.0,1,1,0,1,0,,,1,0,0,1,0,0,0,1,0,0.1492447,0,GBR
403443,2006,GBR,TUV,0,0,15056.937492614745,60.360798,2345014.8,38849.96,GB,,,,TV,0,0.0,1978.0,1,1,0,1,0,,,1,0,0,1,0,0,0,1,0,0.3762418,0,GBR
403444,1952,GBR,TWN,0,0,9823.557934582519,50.43,44553.0,883.4622,GB,8.55,,,TW,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,4.296,0,
403445,1955,GBR,TWN,0,0,9823.557934582519,50.946,54078.0,1061.4769,GB,9.486,,,TW,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,2.496,0,
403446,1961,GBR,TWN,0,0,9823.557934582519,52.807,76636.34,1451.2535,GB,11.51,1769.0,153.69244,TW,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,5.1,0,
403447,1962,GBR,TWN,0,0,9823.557934582519,53.292,80540.97,1511.3145,GB,11.86,1947.0,164.16527,TW,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,2.8,0,
403448,1963,GBR,TWN,0,0,9823.557934582519,53.625,85379.13,1592.1516,GB,12.21,2201.0,180.26208,TW,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,4.1,0,
403449,1964,GBR,TWN,0,0,9823.557934582519,53.991,93316.95,1728.3798,GB,12.57,2570.0,204.45506,TW,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,6.0,0,
403450,1965,GBR,TWN,0,0,9823.557934582519,54.35,100519.69,1849.4883,GB,12.93,2843.0,219.87625,TW,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,8.7,0,
403451,1966,GBR,TWN,0,0,9823.557934582519,54.643,107009.72,1958.3427,GB,13.28,3182.0,239.60844,TW,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,10.0,0,
403452,1967,GBR,TWN,0,0,9823.557934582519,54.959,111101.28,2021.5303,GB,13.62,3682.0,270.33774,TW,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,10.7,0,
403453,1968,GBR,TWN,0,0,9823.557934582519,55.214,104623.54,1894.8734,GB,13.94,4294.0,308.03445,TW,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,15.8,0,
403454,1969,GBR,TWN,0,0,9823.557934582519,55.461,112591.64,2030.1049,GB,14.26,4981.0,349.29874,TW,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,2.3,0,
403455,1970,GBR,TWN,0,0,9823.557934582519,55.632,123626.11,2222.2122,GB,14.56,5739.0,394.16208,TW,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,25.95,0,
403456,1971,GBR,TWN,0,0,9823.557934582519,55.928,139810.17,2499.8242,GB,14.86,6672.0,448.9906,TW,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,30.03,0,
403457,1972,GBR,TWN,0,0,9823.557934582519,56.097,160629.38,2863.4219,GB,15.14,7999.0,528.3355,TW,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,37.2,0,
403458,1973,GBR,TWN,0,0,9823.557934582519,56.223,181217.55,3223.1924,GB,15.43,10866.0,704.2126,TW,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,73.3,0,
403459,1974,GBR,TWN,0,0,9823.557934582519,56.236,195729.31,3480.4985,GB,15.71,14663.0,933.35455,TW,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,158.2,0,
403460,1975,GBR,TWN,0,0,9823.557934582519,56.226,234011.06,4161.972,GB,16.0,15747.0,984.1875,TW,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,127.7,0,
403461,1976,GBR,TWN,0,0,9823.557934582519,56.216,224792.44,3998.727,GB,16.33,18918.0,1158.4813,TW,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,165.5,0,
403462,1977,GBR,TWN,0,0,9823.557934582519,56.19,253835.69,4517.453,GB,16.66,22177.0,1331.1525,TW,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,177.8,0,
403463,1978,GBR,TWN,0,0,9823.557934582519,56.178,321769.9,5727.685,GB,16.97,27297.0,1608.5446,TW,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,244.4,0,
403464,1979,GBR,TWN,0,0,9823.557934582519,56.242,417941.56,7431.129,GB,17.31,33870.0,1956.6725,TW,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,297.0,0,
403465,1980,GBR,TWN,0,0,9823.557934582519,56.33,536125.94,9517.592,GB,17.64,42285.0,2397.109,TW,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,288.687,0,
403466,1981,GBR,TWN,0,0,9823.557934582519,56.352,508430.44,9022.402,GB,17.97,49288.0,2742.7937,TW,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,302.07,0,
403467,1982,GBR,TWN,0,0,9823.557934582519,56.318,484084.56,8595.557,GB,18.3,49606.0,2710.7104,TW,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,270.321,0,
403468,1983,GBR,TWN,0,0,9823.557934582519,56.377,458949.53,8140.723,GB,18.6,53479.0,2875.215,TW,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,307.565,0,
403469,1984,GBR,TWN,0,0,9823.557934582519,56.506,431516.34,7636.6465,GB,18.87,60384.0,3199.9998,TW,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,294.375,0,
403470,1985,GBR,TWN,0,0,9823.557934582519,56.685,455533.88,8036.233,GB,19.14,63409.0,3312.905,TW,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,262.435,0,
403471,1986,GBR,TWN,0,0,9823.557934582519,56.852,558951.9,9831.701,GB,19.36,76929.0,3973.6052,TW,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,356.819,0,
403472,1987,GBR,TWN,0,0,9823.557934582519,57.009,685783.6,12029.393,GB,19.56,103520.0,5292.4336,TW,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,792.13,0,
403473,1988,GBR,TWN,0,0,9823.557934582519,57.158,833130.5,14575.921,GB,19.79,125789.0,6356.19,TW,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,1113.322,0,
403474,1989,GBR,TWN,0,0,9823.557934582519,57.358,841243.44,14666.54,GB,20.01,152724.0,7632.384,TW,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,926.7666,0,
403475,1990,GBR,TWN,0,0,9823.557934582519,57.561,989524.1,17190.877,GB,20.23,164513.0,8132.131,TW,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,1153.66,0,
403476,1991,GBR,TWN,0,0,9823.557934582519,57.74252,1033509.75,17898.592,GB,20.46,184267.0,9006.208,TW,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,1123.787,0,
403477,1992,GBR,TWN,0,0,9823.557934582519,57.902348,1071537.4,18505.94,GB,20.65,218712.0,10591.38,TW,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,1357.597,0,
403478,1993,GBR,TWN,0,0,9823.557934582519,58.040306,962344.06,16580.617,GB,20.85,230926.0,11075.587,TW,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,1192.393,0,
403479,1994,GBR,TWN,0,0,9823.557934582519,58.156235,1041385.06,17906.68,GB,21.03,252227.0,11993.676,TW,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,1528.998,0,
403480,1995,GBR,TWN,0,0,9823.557934582519,58.25,1133632.6,19461.504,GB,21.21,273792.0,12908.629,TW,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,1643.12,0,
403481,1996,GBR,TWN,0,0,9823.557934582519,58.354427,1191202.8,20413.236,GB,21.39,289315.0,13525.713,TW,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,1805.355,0,
