,year,iso_o,iso_d,contig,comlang_off,distw,pop_o,gdp_o,gdpcap_o,iso2_o,pop_d,gdp_d,gdpcap_d,iso2_d,heg_d,conflict,indepdate,heg_o,col_to,col_fr,col_hist,col_cur,sever,sib_conflict,gatt_o,gatt_d,rta,comleg,comcur,acp_to_eu,gsp,eu_to_acp,gsp_rec,flow,validmirror,family
584299,1988,JOR,GBR,0,0,3765.102908577156,2.947999954223633,6049.822265625,2052.178466796875,JO,57.15800094604492,833130.5,14575.9208984375,GB,1,0.0,1946.0,0,0,1,1,0,,,0,1,0,0,0,0,1,0,0,37.9067,1,GBR
584300,1989,JOR,GBR,0,0,3765.102908577156,3.055999994277954,4128.435546875,1350.9278564453125,JO,57.358001708984375,841243.4375,14666.5400390625,GB,1,0.0,1946.0,0,0,1,1,0,,,0,1,0,0,0,0,1,0,0,30.2059,1,GBR
584301,1990,JOR,GBR,0,0,3765.102908577156,3.1700000762939453,4020.267822265625,1268.2232666015625,JO,57.56100082397461,989524.125,17190.876953125,GB,1,0.0,1946.0,0,0,1,1,0,,,0,1,0,0,0,0,1,0,0,26.0009,1,GBR
584302,1991,JOR,GBR,0,0,3765.102908577156,3.5450000762939453,4193.3359375,1182.887451171875,JO,57.74251937866211,1033509.75,17898.591796875,GB,1,0.0,1946.0,0,0,1,1,0,,,0,1,0,0,0,0,1,0,0,19.2428,1,GBR
584303,1992,JOR,GBR,0,0,3765.102908577156,3.7330000400543213,5311.18798828125,1422.7666015625,JO,57.902347564697266,1071537.375,18505.939453125,GB,1,0.0,1946.0,0,0,1,1,0,,,0,1,0,0,0,0,1,0,0,36.681,1,GBR
584304,1993,JOR,GBR,0,0,3765.102908577156,3.905930757522583,5606.23828125,1435.3143310546875,JO,58.040306091308594,962344.0625,16580.6171875,GB,1,0.0,1946.0,0,0,1,1,0,,,0,1,0,0,0,0,1,0,0,32.8471,1,GBR
584305,1994,JOR,GBR,0,0,3765.102908577156,4.060839653015137,6237.650390625,1536.0494384765625,JO,58.15623474121094,1041385.0625,17906.6796875,GB,1,0.0,1946.0,0,0,1,1,0,,,0,1,0,0,0,0,1,0,0,37.0452,1,GBR
584306,1995,JOR,GBR,0,0,3765.102908577156,4.195000171661377,6727.4462890625,1603.6820068359375,JO,58.25,1133632.625,19461.50390625,GB,1,0.0,1946.0,0,0,1,1,0,,,0,1,0,0,0,0,1,0,0,33.0831,1,GBR
584307,1996,JOR,GBR,0,0,3765.102908577156,4.325045108795166,6928.35888671875,1601.916015625,JO,58.354427337646484,1191202.75,20413.236328125,GB,1,0.0,1946.0,0,0,1,1,0,,,0,1,0,0,0,0,1,0,0,39.4935,1,GBR
584308,1997,JOR,GBR,0,0,3765.102908577156,4.459121227264404,7246.18798828125,1625.0260009765625,JO,58.46957778930664,1327113.625,22697.505859375,GB,1,0.0,1946.0,0,0,1,1,0,,,0,1,0,0,0,0,1,0,0,39.9018,1,GBR
584309,1998,JOR,GBR,0,0,3765.102908577156,4.597400188446045,7912.3564453125,1721.0501708984375,JO,58.59550857543945,1425173.875,24322.23828125,GB,1,0.0,1946.0,0,0,1,1,0,,,0,1,0,0,0,0,1,0,0,45.127,1,GBR
584310,1999,JOR,GBR,0,0,3765.102908577156,4.680500030517578,8149.10595703125,1741.075927734375,JO,58.73229217529297,1464873.0,24941.525390625,GB,1,0.0,1946.0,0,0,1,1,0,,,0,1,0,0,0,0,1,0,0,39.366,1,GBR
584311,2000,JOR,GBR,0,0,3765.102908577156,4.797500133514404,8460.423828125,1763.5067138671875,JO,59.74298095703125,1442844.625,24150.865234375,GB,1,0.0,1946.0,0,0,1,1,0,,,1,1,0,0,0,0,1,0,0,35.2724,1,GBR
584312,2001,JOR,GBR,0,0,3765.102908577156,4.917500019073486,8975.453125,1825.20654296875,JO,59.50025177001953,1434803.5,24114.2421875,GB,1,0.0,1946.0,0,0,1,1,0,,,1,1,0,0,0,0,1,0,0,28.068260000000002,1,GBR
584313,2002,JOR,GBR,0,0,3765.102908577156,5.038000106811523,9582.2001953125,1901.98486328125,JO,59.3018798828125,1571426.75,26498.767578125,GB,1,0.0,1946.0,0,0,1,1,0,,,1,1,1,0,0,0,1,0,0,142.92410000000004,1,GBR
584314,2003,JOR,GBR,0,0,3765.102908577156,5.164000034332275,10195.3916015625,1974.320556640625,JO,59.58188247680664,1805582.125,30304.21484375,GB,1,0.0,1946.0,0,0,1,1,0,,,1,1,1,0,0,0,1,0,0,28.9627,1,GBR
584315,2004,JOR,GBR,0,0,3765.102908577156,5.289999961853027,11397.869140625,2154.606689453125,JO,59.83430099487305,2132078.0,35633.0390625,GB,1,0.0,1946.0,0,0,1,1,0,,,1,1,1,0,0,0,1,0,0,36.6375,1,GBR
584316,2005,JOR,GBR,0,0,3765.102908577156,5.411499977111816,12711.6318359375,2349.00341796875,JO,60.22650146484375,2201591.25,36555.19140625,GB,1,0.0,1946.0,0,0,1,1,0,,,1,1,1,0,0,0,1,0,0,39.5627,1,GBR
584317,2006,JOR,GBR,0,0,3765.102908577156,5.585999965667725,14176.3046875,2537.82763671875,JO,60.36079788208008,2345014.75,38849.9609375,GB,1,0.0,1946.0,0,0,1,1,0,,,1,1,1,0,0,0,1,0,0,36.4911,1,GBR
591872,1948,JPN,GBR,0,0,9436.248467764282,80.15499877929688,,,JP,50.013999938964844,,,GB,0,,,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,21.2,1,
591873,1949,JPN,GBR,0,0,9436.248467764282,81.97100067138672,,,JP,50.3120002746582,46494.0,924.113525390625,GB,0,,,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,46.2,1,
591874,1950,JPN,GBR,0,0,9436.248467764282,83.80500030517578,,,JP,50.12699890136719,37339.0,744.8880004882812,GB,0,,,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,28.6,1,
591875,1951,JPN,GBR,0,0,9436.248467764282,85.16400146484375,,,JP,50.290000915527344,41485.0,824.9154663085938,GB,0,,,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,59.400000000000006,1,
591876,1952,JPN,GBR,0,0,9436.248467764282,86.45899963378906,17344.0,200.603759765625,JP,50.43000030517578,44553.0,883.4622192382812,GB,0,,,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,81.1,1,
591877,1953,JPN,GBR,0,0,9436.248467764282,87.65499877929688,19565.0,223.20460510253906,JP,50.59299850463867,48118.0,951.0802001953125,GB,0,,,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,36.410000000000004,1,
591878,1954,JPN,GBR,0,0,9436.248467764282,88.75399780273438,21699.0,244.48475646972656,JP,50.76499938964844,50758.0,999.8621215820312,GB,0,,,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,56.21000000000001,1,
591879,1955,JPN,GBR,0,0,9436.248467764282,89.81500244140625,23897.0,266.0691223144531,JP,50.94599914550781,54078.0,1061.4769287109375,GB,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,66.9,1,
591880,1956,JPN,GBR,0,0,9436.248467764282,90.76599884033203,27026.0,297.7546691894531,JP,51.183998107910156,58575.0,1144.400634765625,GB,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,69.52000000000001,1,
591881,1957,JPN,GBR,0,0,9436.248467764282,91.56300354003906,30800.0,336.3804016113281,JP,51.43000030517578,61955.0,1204.6470947265625,GB,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,81.07000000000001,1,
591882,1958,JPN,GBR,0,0,9436.248467764282,92.38899993896484,32017.0,346.54559326171875,JP,51.652000427246094,65000.0,1258.4217529296875,GB,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,115.72000000000001,1,
591883,1959,JPN,GBR,0,0,9436.248467764282,93.2969970703125,35910.0,384.89984130859375,JP,51.95600128173828,68287.0,1314.3236083984375,GB,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,123.7,1,
591884,1960,JPN,GBR,0,0,9436.248467764282,94.09600067138672,44305.0234375,470.8491516113281,JP,52.37300109863281,72273.3359375,1379.97314453125,GB,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,132.66,1,
591885,1961,JPN,GBR,0,0,9436.248467764282,94.94300079345703,53505.8203125,563.5573120117188,JP,52.80699920654297,76636.34375,1451.2535400390625,GB,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,126.06,1,
591886,1962,JPN,GBR,0,0,9436.248467764282,95.83200073242188,60719.83984375,633.6071166992188,JP,53.29199981689453,80540.96875,1511.314453125,GB,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,211.42000000000002,1,
591887,1963,JPN,GBR,0,0,9436.248467764282,96.81199645996094,69494.5,717.8294067382812,JP,53.625,85379.1328125,1592.151611328125,GB,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,171.38000000000002,1,
591888,1964,JPN,GBR,0,0,9436.248467764282,97.82599639892578,81744.734375,835.6135864257812,JP,53.99100112915039,93316.953125,1728.3797607421875,GB,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,217.69000000000003,1,
591889,1965,JPN,GBR,0,0,9436.248467764282,98.88300323486328,90945.53125,919.7286376953125,JP,54.349998474121094,100519.6875,1849.48828125,GB,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,225.61,1,
591890,1966,JPN,GBR,0,0,9436.248467764282,99.79000091552734,105622.546875,1058.4482421875,JP,54.643001556396484,107009.71875,1958.3426513671875,GB,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,248.05,1,
591891,1967,JPN,GBR,0,0,9436.248467764282,100.7249984741211,123775.3984375,1228.8448486328125,JP,54.95899963378906,111101.28125,2021.5302734375,GB,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,325.38000000000005,1,
591892,1968,JPN,GBR,0,0,9436.248467764282,101.06099700927734,146593.421875,1450.5439453125,JP,55.2140007019043,104623.5390625,1894.8734130859375,GB,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,401.06000000000006,1,
591893,1969,JPN,GBR,0,0,9436.248467764282,103.1719970703125,172195.1875,1669.0108642578125,JP,55.46099853515625,112591.640625,2030.1048583984375,GB,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,383.35,1,
591894,1970,JPN,GBR,0,0,9436.248467764282,104.34500122070312,202957.71875,1945.0640869140625,JP,55.63199996948242,123626.109375,2222.212158203125,GB,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,527.89,1,
591895,1971,JPN,GBR,0,0,9436.248467764282,105.6969985961914,229250.015625,2168.935791015625,JP,55.928001403808594,139810.171875,2499.82421875,GB,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,632.1700000000001,1,
591896,1972,JPN,GBR,0,0,9436.248467764282,107.18800354003906,303594.15625,2832.35205078125,JP,56.09700012207031,160629.375,2863.421875,GB,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,1094.72,1,
591897,1973,JPN,GBR,0,0,9436.248467764282,108.0790023803711,412468.125,3816.357666015625,JP,56.222999572753906,181217.546875,3223.1923828125,GB,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,1496.4400000000003,1,
591898,1974,JPN,GBR,0,0,9436.248467764282,110.16200256347656,457853.21875,4156.18115234375,JP,56.236000061035156,195729.3125,3480.49853515625,GB,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,1683.0000000000002,1,
591899,1975,JPN,GBR,0,0,9436.248467764282,111.94000244140625,497866.34375,4447.61767578125,JP,56.22600173950195,234011.0625,4161.97216796875,GB,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,1619.31,1,
591900,1976,JPN,GBR,0,0,9436.248467764282,112.77100372314453,559552.875,4961.8505859375,JP,56.215999603271484,224792.4375,3998.72705078125,GB,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,1541.43,1,
591901,1977,JPN,GBR,0,0,9436.248467764282,113.86299896240234,688663.0625,6048.17236328125,JP,56.189998626708984,253835.6875,4517.453125,GB,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,2160.07,1,
591902,1978,JPN,GBR,0,0,9436.248467764282,114.89800262451172,967598.875,8421.3720703125,JP,56.178001403808594,321769.90625,5727.68505859375,GB,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,2597.21,1,
591903,1979,JPN,GBR,0,0,9436.248467764282,115.87000274658203,1007119.5,8691.8056640625,JP,56.242000579833984,417941.5625,7431.12890625,GB,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,3383.1600000000003,1,
591904,1980,JPN,GBR,0,0,9436.248467764282,116.78199768066406,1055206.625,9035.6962890625,JP,56.33000183105469,536125.9375,9517.591796875,GB,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,4183.96,1,
591905,1981,JPN,GBR,0,0,9436.248467764282,117.64800262451172,1166227.5,9912.8544921875,JP,56.35200119018555,508430.4375,9022.40234375,GB,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,5249.09,1,
591906,1982,JPN,GBR,0,0,9436.248467764282,118.4489974975586,1083832.75,9150.2060546875,JP,56.31800079345703,484084.5625,8595.556640625,GB,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,5277.360000000001,1,
591907,1983,JPN,GBR,0,0,9436.248467764282,119.25900268554688,1182238.5,9913.201171875,JP,56.37699890136719,458949.53125,8140.72314453125,GB,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,5482.400000000001,1,
591908,1984,JPN,GBR,0,0,9436.248467764282,120.01799774169922,1258003.75,10481.79296875,JP,56.50600051879883,431516.34375,7636.646484375,GB,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,5131.280000000001,1,
591909,1985,JPN,GBR,0,0,9436.248467764282,120.75399780273438,1346733.5,11152.703125,JP,56.685001373291016,455533.875,8036.23291015625,GB,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,5331.9,1,
591910,1986,JPN,GBR,0,0,9436.248467764282,121.49199676513672,1995430.25,16424.376953125,JP,56.85200119018555,558951.875,9831.701171875,GB,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,7372.09,1,
591911,1987,JPN,GBR,0,0,9436.248467764282,122.09100341796875,2420030.25,19821.52734375,JP,57.00899887084961,685783.625,12029.392578125,GB,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,9322.28,1,
591912,1988,JPN,GBR,0,0,9436.248467764282,122.61299896240234,2938375.5,23964.6328125,JP,57.15800094604492,833130.5,14575.9208984375,GB,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,11692.120000000003,1,
591913,1989,JPN,GBR,0,0,9436.248467764282,123.11599731445312,2940136.75,23881.029296875,JP,57.358001708984375,841243.4375,14666.5400390625,GB,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,11759.550000000001,1,
591914,1990,JPN,GBR,0,0,9436.248467764282,123.53700256347656,3018112.25,24430.8359375,JP,57.56100082397461,989524.125,17190.876953125,GB,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,12064.1,1,
591915,1991,JPN,GBR,0,0,9436.248467764282,123.9209976196289,3451276.5,27850.619140625,JP,57.74251937866211,1033509.75,17898.591796875,GB,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,12132.890000000001,1,
591916,1992,JPN,GBR,0,0,9436.248467764282,124.22899627685547,3766884.0,30322.099609375,JP,57.902347564697266,1071537.375,18505.939453125,GB,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,13528.68,1,
591917,1993,JPN,GBR,0,0,9436.248467764282,124.53600311279297,4323789.5,34719.19140625,JP,58.040306091308594,962344.0625,16580.6171875,GB,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,13310.99,1,
591918,1994,JPN,GBR,0,0,9436.248467764282,124.96099853515625,4760168.0,38093.23046875,JP,58.15623474121094,1041385.0625,17906.6796875,GB,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,14007.73,1,
591919,1995,JPN,GBR,0,0,9436.248467764282,125.43900299072266,5244246.5,41807.14453125,JP,58.25,1133632.625,19461.50390625,GB,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,15480.520000000002,1,
591920,1996,JPN,GBR,0,0,9436.248467764282,125.76100158691406,4620454.5,36739.9609375,JP,58.354427337646484,1191202.75,20413.236328125,GB,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,14050.6,1,
591921,1997,JPN,GBR,0,0,9436.248467764282,126.09100341796875,4233780.5,33577.1796875,JP,58.46957778930664,1327113.625,22697.505859375,GB,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,15413.5,1,
591922,1998,JPN,GBR,0,0,9436.248467764282,126.41000366210938,3842264.5,30395.255859375,JP,58.59550857543945,1425173.875,24322.23828125,GB,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,16088.160000000002,1,
591923,1999,JPN,GBR,0,0,9436.248467764282,126.6500015258789,4347650.0,34328.0703125,JP,58.73229217529297,1464873.0,24941.525390625,GB,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,15674.010000000002,1,
591924,2000,JPN,GBR,0,0,9436.248467764282,126.87000274658203,4649615.0,36648.65625,JP,59.74298095703125,1442844.625,24150.865234375,GB,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,16320.370000000003,1,
591925,2001,JPN,GBR,0,0,9436.248467764282,127.14900207519531,4087725.75,32149.09765625,JP,59.50025177001953,1434803.5,24114.2421875,GB,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,13501.7,1,
591926,2002,JPN,GBR,0,0,9436.248467764282,127.44599914550781,3904826.5,30639.06640625,JP,59.3018798828125,1571426.75,26498.767578125,GB,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,13156.880000000001,1,
591927,2003,JPN,GBR,0,0,9436.248467764282,127.72000122070312,4231249.0,33129.1015625,JP,59.58188247680664,1805582.125,30304.21484375,GB,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,14524.84,1,
591928,2004,JPN,GBR,0,0,9436.248467764282,127.76300048828125,4584884.0,35885.8515625,JP,59.83430099487305,2132078.0,35633.0390625,GB,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,16649.160000000003,1,
591929,2005,JPN,GBR,0,0,9436.248467764282,127.77400207519531,4533965.0,35484.25390625,JP,60.22650146484375,2201591.25,36555.19140625,GB,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,16694.48,1,
591930,2006,JPN,GBR,0,0,9436.248467764282,127.5649185180664,4340133.5,34022.94140625,JP,60.36079788208008,2345014.75,38849.9609375,GB,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,16748.27,1,
598753,1993,KAZ,GBR,0,0,4984.363042052841,16.330419540405273,23409.02734375,1433.46142578125,KZ,58.040306091308594,962344.0625,16580.6171875,GB,0,,,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,83.36724,1,
598754,1994,KAZ,GBR,0,0,4984.363042052841,16.095199584960938,21250.837890625,1320.321533203125,KZ,58.15623474121094,1041385.0625,17906.6796875,GB,0,,,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,106.962,1,
598755,1995,KAZ,GBR,0,0,4984.363042052841,15.81562614440918,20374.306640625,1288.239013671875,KZ,58.25,1133632.625,19461.50390625,GB,0,,,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,122.65,1,
598756,1996,KAZ,GBR,0,0,4984.363042052841,15.57789421081543,21035.357421875,1350.3338623046875,KZ,58.354427337646484,1191202.75,20413.236328125,GB,0,,,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,253.88000000000002,1,
598757,1997,KAZ,GBR,0,0,4984.363042052841,15.33370304107666,22165.931640625,1445.5693359375,KZ,58.46957778930664,1327113.625,22697.505859375,GB,0,,,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,603.57,1,
598758,1998,KAZ,GBR,0,0,4984.363042052841,15.071300506591797,22135.244140625,1468.70166015625,KZ,58.59550857543945,1425173.875,24322.23828125,GB,0,,,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,531.85,1,
598759,1999,KAZ,GBR,0,0,4984.363042052841,14.928425788879395,16870.81640625,1130.113525390625,KZ,58.73229217529297,1464873.0,24941.525390625,GB,0,,,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,208.01000000000002,1,
598760,2000,KAZ,GBR,0,0,4984.363042052841,14.883588790893555,18291.990234375,1229.0040283203125,KZ,59.74298095703125,1442844.625,24150.865234375,GB,0,,,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,250.39630000000002,1,
598761,2001,KAZ,GBR,0,0,4984.363042052841,14.85834789276123,22152.689453125,1490.925537109375,KZ,59.50025177001953,1434803.5,24114.2421875,GB,0,,,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,323.78610000000003,1,
598762,2002,KAZ,GBR,0,0,4984.363042052841,14.85899829864502,24636.59765625,1658.0255126953125,KZ,59.3018798828125,1571426.75,26498.767578125,GB,0,,,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,145.0064,1,
598763,2003,KAZ,GBR,0,0,4984.363042052841,14.908990859985352,30833.658203125,2068.125,KZ,59.58188247680664,1805582.125,30304.21484375,GB,0,,,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,157.5079,1,
598764,2004,KAZ,GBR,0,0,4984.363042052841,15.012872695922852,43151.6484375,2874.309814453125,KZ,59.83430099487305,2132078.0,35633.0390625,GB,0,,,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,264.10010000000005,1,
598765,2005,KAZ,GBR,0,0,4984.363042052841,15.147049903869629,57123.671875,3771.273681640625,KZ,60.22650146484375,2201591.25,36555.19140625,GB,0,,,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,81.06021000000001,1,
598766,2006,KAZ,GBR,0,0,4984.363042052841,15.308083534240723,77236.8984375,5045.49755859375,KZ,60.36079788208008,2345014.75,38849.9609375,GB,0,,,0,0,0,0,0,,,0,1,0,0,0,0,0,0,0,151.22910000000002,1,
602493,1948,KEN,GBR,0,1,6986.746449072456,,,,KE,50.013999938964844,,,GB,1,0.0,1963.0,0,0,1,1,1,,,0,1,0,1,1,0,0,0,0,40.04,1,GBR
602494,1949,KEN,GBR,0,1,6986.746449072456,,,,KE,50.3120002746582,46494.0,924.113525390625,GB,1,0.0,1963.0,0,0,1,1,1,,,0,1,0,1,1,0,0,0,0,42.6,1,GBR
602495,1950,KEN,GBR,0,1,6986.746449072456,6.120999813079834,,,KE,50.12699890136719,37339.0,744.8880004882812,GB,1,0.0,1963.0,0,0,1,1,1,,,0,1,0,1,1,0,0,0,0,42.5,1,GBR
602496,1951,KEN,GBR,0,1,6986.746449072456,6.289000034332275,,,KE,50.290000915527344,41485.0,824.9154663085938,GB,1,0.0,1963.0,0,0,1,1,1,,,0,1,0,1,1,0,0,0,0,66.0,1,GBR
602497,1952,KEN,GBR,0,1,6986.746449072456,6.464000225067139,,,KE,50.43000030517578,44553.0,883.4622192382812,GB,1,0.0,1963.0,0,0,1,1,1,,,0,1,0,1,1,0,0,0,0,28.8,1,GBR
602498,1953,KEN,GBR,0,1,6986.746449072456,6.645999908447266,,,KE,50.59299850463867,48118.0,951.0802001953125,GB,1,0.0,1963.0,0,0,1,1,1,,,0,1,0,1,1,0,0,0,0,29.9,1,GBR
602499,1954,KEN,GBR,0,1,6986.746449072456,6.835999965667725,,,KE,50.76499938964844,50758.0,999.8621215820312,GB,1,0.0,1963.0,0,0,1,1,1,,,0,1,0,1,1,0,0,0,0,32.8,1,GBR
602500,1955,KEN,GBR,0,1,6986.746449072456,7.033999919891357,,,KE,50.94599914550781,54078.0,1061.4769287109375,GB,1,0.0,1963.0,0,0,1,1,1,,,0,1,0,1,1,0,0,0,0,37.1,1,GBR
602501,1956,KEN,GBR,0,1,6986.746449072456,7.239999771118164,,,KE,51.183998107910156,58575.0,1144.400634765625,GB,1,0.0,1963.0,0,0,1,1,1,,,0,1,0,1,1,0,0,0,0,32.9,1,GBR
602502,1957,KEN,GBR,0,1,6986.746449072456,7.454999923706055,,,KE,51.43000030517578,61955.0,1204.6470947265625,GB,1,0.0,1963.0,0,0,1,1,1,,,0,1,0,1,1,0,0,0,0,36.7,1,GBR
602503,1958,KEN,GBR,0,1,6986.746449072456,7.678999900817871,,,KE,51.652000427246094,65000.0,1258.4217529296875,GB,1,0.0,1963.0,0,0,1,1,1,,,0,1,0,1,1,0,0,0,0,36.7,1,GBR
602504,1959,KEN,GBR,0,1,6986.746449072456,7.913000106811523,,,KE,51.95600128173828,68287.0,1314.3236083984375,GB,1,0.0,1963.0,0,0,1,1,1,,,0,1,0,1,1,0,0,0,0,41.3,1,GBR
602505,1960,KEN,GBR,0,1,6986.746449072456,8.114686965942383,791.2654418945312,97.51028442382812,KE,52.37300109863281,72273.3359375,1379.97314453125,GB,1,0.0,1963.0,0,0,1,1,1,,,0,1,0,1,1,0,0,0,0,38.2,1,GBR
602506,1961,KEN,GBR,0,1,6986.746449072456,8.372690200805664,792.95947265625,94.70784759521484,KE,52.80699920654297,76636.34375,1451.2535400390625,GB,1,0.0,1963.0,0,0,1,1,1,,,0,1,0,1,1,0,0,0,0,36.5,1,GBR
602507,1962,KEN,GBR,0,1,6986.746449072456,8.64260482788086,868.1114501953125,100.4455795288086,KE,53.29199981689453,80540.96875,1511.314453125,GB,1,0.0,1963.0,0,0,1,1,1,,,0,1,0,1,1,0,0,0,0,44.1,1,GBR
602508,1963,KEN,GBR,0,1,6986.746449072456,8.924522399902344,926.58935546875,103.82508850097656,KE,53.625,85379.1328125,1592.151611328125,GB,1,0.0,1963.0,0,0,1,1,1,,,0,1,0,1,1,0,0,0,0,53.4,1,GBR
602509,1964,KEN,GBR,0,1,6986.746449072456,9.218388557434082,998.7593383789062,108.34424591064453,KE,53.99100112915039,93316.953125,1728.3797607421875,GB,1,0.0,1963.0,0,0,1,1,0,,,1,1,0,1,1,0,0,0,0,54.3,1,GBR
602510,1965,KEN,GBR,0,1,6986.746449072456,9.52444839477539,997.9193725585938,104.77450561523438,KE,54.349998474121094,100519.6875,1849.48828125,GB,1,0.0,1963.0,0,0,1,1,0,,,1,1,0,1,1,0,0,0,0,45.4,1,GBR
602511,1966,KEN,GBR,0,1,6986.746449072456,9.842976570129395,1164.5196533203125,118.30970764160156,KE,54.643001556396484,107009.71875,1958.3426513671875,GB,1,0.0,1963.0,0,0,1,1,0,,,1,1,0,1,1,0,0,0,0,55.4,1,GBR
602512,1967,KEN,GBR,0,1,6986.746449072456,10.175012588500977,1232.5594482421875,121.13591003417969,KE,54.95899963378906,111101.28125,2021.5302734375,GB,1,0.0,1963.0,0,0,1,1,0,,,1,1,0,1,0,0,0,0,0,54.4,1,GBR
602513,1968,KEN,GBR,0,1,6986.746449072456,10.52249526977539,1353.2955322265625,128.60975646972656,KE,55.2140007019043,104623.5390625,1894.8734130859375,GB,1,0.0,1963.0,0,0,1,1,0,,,1,1,0,1,0,0,0,0,0,60.7,1,GBR
602514,1969,KEN,GBR,0,1,6986.746449072456,10.887852668762207,1458.3795166015625,133.945556640625,KE,55.46099853515625,112591.640625,2030.1048583984375,GB,1,0.0,1963.0,0,0,1,1,0,,,1,1,0,1,0,0,0,0,0,61.7,1,GBR
602515,1970,KEN,GBR,0,1,6986.746449072456,11.272997856140137,1603.4473876953125,142.23788452148438,KE,55.63199996948242,123626.109375,2222.212158203125,GB,1,0.0,1963.0,0,0,1,1,0,,,1,1,0,1,0,0,0,0,0,65.0,1,GBR
